Frame 0: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1035: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1035: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1036: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1036: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1036: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1037: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1037: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1037: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1038: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1038: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1038: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1039: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1039: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1039: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1040: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1040: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1040: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1041: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1041: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1041: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1042: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1042: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1042: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1043: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1043: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1043: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1044: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1044: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1044: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1045: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1045: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1045: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1046: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1046: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1046: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1047: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1047: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1047: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1048: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1048: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1048: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1049: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1049: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1049: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1050: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1050: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1050: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1051: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1051: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1051: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1052: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1052: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1052: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1053: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1053: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1053: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1054: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1054: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1054: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1055: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1055: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1055: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1056: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1056: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1056: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1057: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1057: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1057: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1058: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1058: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1058: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1059: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1059: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1059: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1060: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1060: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1060: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1061: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1061: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1061: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1062: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1062: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1062: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1063: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1063: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1063: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1064: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1064: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1064: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1065: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1065: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1065: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1066: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1066: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1066: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1067: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1067: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1067: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1068: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1068: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1068: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1069: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1069: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1069: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1070: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1070: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1070: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1071: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1071: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1071: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1072: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1072: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1072: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1073: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1073: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1073: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1074: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1074: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1074: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1075: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1075: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1075: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1076: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1076: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1076: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1077: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1077: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1077: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1078: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1078: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1078: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1079: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1079: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1079: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1080: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1080: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1080: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1081: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1081: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1081: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1082: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1082: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1082: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1083: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1083: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1083: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1084: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1084: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1084: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1085: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1085: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1085: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1086: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1086: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1086: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1087: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1087: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1087: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1088: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1088: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1088: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1089: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1089: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1089: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1090: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1090: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1090: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1091: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1091: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1091: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1092: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1092: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1092: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1093: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1093: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1093: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1094: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1094: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1094: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1095: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1095: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1095: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1096: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1096: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1096: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1097: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1097: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1097: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1098: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1098: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1098: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1099: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1099: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1099: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1100: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1100: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1100: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1100: ('light', 'shines', 'sun') → REJECTED (A↔B)
Frame 1101: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1101: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1101: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1102: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1102: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1102: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1103: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1103: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1103: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1104: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1104: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1104: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1105: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1105: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1105: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1106: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1106: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1106: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1107: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1107: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1107: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1108: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1108: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1108: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1109: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1109: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1109: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1110: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1110: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1110: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1111: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1111: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1111: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1112: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1112: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1112: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1113: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1113: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1113: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1114: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1114: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1114: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1115: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1115: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1115: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1116: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1116: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1116: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1117: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1117: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1117: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
