Frame 0: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 965: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 965: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 965: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 966: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 966: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 966: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 967: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 967: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 967: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 968: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 968: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 968: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 969: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 969: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 969: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 970: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 970: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 970: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 971: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 971: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 971: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 972: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 972: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 972: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 973: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 973: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 973: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 974: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 974: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 974: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 975: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 975: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 975: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 976: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 976: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 976: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 977: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 977: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 977: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 978: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 978: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 978: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 979: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 979: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 979: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 980: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 980: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 980: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 981: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 981: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 981: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 982: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 982: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 982: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 983: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 983: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 983: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 984: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 984: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 984: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 985: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 985: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 985: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 986: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 986: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 986: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 987: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 987: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 987: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 988: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 988: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 988: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 989: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 989: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 989: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 990: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 990: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 990: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 991: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 991: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 991: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 992: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 992: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 992: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 993: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 993: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 993: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 994: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 994: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 994: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 995: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 995: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 995: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 996: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 996: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 996: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 997: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 997: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 997: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 998: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 998: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 998: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 999: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 999: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 999: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1000: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1000: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1000: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1000: ('light', 'shines', 'sun') → REJECTED (A↔B)
Frame 1001: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1001: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1001: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1002: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1002: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1002: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1003: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1003: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1003: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1004: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1004: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1004: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1005: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1005: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1005: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1006: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1006: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1006: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1007: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1007: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1007: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1008: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1008: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1008: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1009: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1009: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1009: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1010: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1010: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1010: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1011: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1011: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1011: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1012: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1012: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1012: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1013: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1013: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1013: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1014: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1014: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1014: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1015: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1015: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1015: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1016: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1016: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1016: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1017: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1017: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1017: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1018: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1018: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1018: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1019: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1019: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1019: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1020: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1020: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1020: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1021: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1021: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1021: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1022: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1022: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1022: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1023: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1023: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1023: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1024: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1024: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1024: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1025: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1025: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1025: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1026: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1026: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1026: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1027: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1027: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1027: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1028: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1028: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1028: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1029: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1029: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1029: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1030: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1030: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1030: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1031: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1031: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1031: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1032: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1032: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1032: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1033: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1033: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1033: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1034: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1034: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1034: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1035: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1035: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1035: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1036: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1036: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1036: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1037: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1037: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1037: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1038: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1038: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1038: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1039: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1039: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1039: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1040: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1040: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1040: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1041: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1041: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1041: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1042: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1042: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1042: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1043: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1043: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1043: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1044: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1044: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1044: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1045: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1045: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1045: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1046: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1046: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1046: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1047: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1047: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1047: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1048: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1048: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1048: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1049: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1049: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1049: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1050: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1050: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1050: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1051: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1051: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1051: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1052: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1052: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1052: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1053: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1053: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1053: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1054: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1054: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1054: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1055: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1055: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1055: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1056: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1056: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1056: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1057: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1057: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1057: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1058: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1058: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1058: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1059: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1059: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1059: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1060: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1060: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1060: ('child', 'plays', 'dog') → REJECTED (A↔B)
